category,welfareType,servId,servNm,agency,department,intrsThemaArray,lifeArray,srvPvsnNm,sprtCycNm,servDgst,servDtlLink,inqNum,contact
제도,지자체(출자출연기관),SCH00160,특기장학생,재단법인 대전광역시서구인재육성장학재단,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 대전광역시 소재 고등학생○ 선발공고일 기준 최근 1년 이내에 예능체육과학문학 등의 분야에서 국제 및 전국대회 3위 이내의 성적을 거둔 학생○ 실적인정 기간 2024.10월~2025.9월○ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 선발공고일 기준 6개월 전부터 대전광역시 서구에 주소를 둔 학생",http://www.seogu.go.kr,,
제도,지자체(출자출연기관),SCH00161,방위사업청 관내 이주 직원 자녀 특별 장학생,재단법인 대전광역시서구인재육성장학재단,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 공고일 기준 1년 동안의 성적이 상위 5등급 이상(1.00~5.99)인  학생※ 1학년 : 중3학년 2학기성적 평균 65점 이상 고1학년 1학기 성적 3등급 이상 / 방위사업청 관내 이주 직원 자녀○ 대전시 소재 고등학교 재학생 / 공고일 기준 대전광역시 서구 거주",https://www.seogu.go.kr,,
제도,지자체(출자출연기관),SCH00162,북한이탈주민 자녀 특별 장학생,재단법인 대전광역시서구인재육성장학재단,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 공고일 기준 1년 동안의 성적이 상위 7등급 이상(1.00~7.99)인  학생※ 1학년 : 중3학년 2학기성적 평균 50점 이상 + 고1학년 1학기 성적 5등급 이상 / 대전광역시 소재 고등학교 재학생○ 북한이탈주민 자녀 / 선발공고일(25.9.11) 기준 6개월 전(25.3.10. 이전)부터 대전광역시 서구에 주소를 둔 학생",https://www.seogu.go.kr,,
제도,지자체(출자출연기관),SCH00163,우수자원봉사자 특별장학생,재단법인 대전광역시서구인재육성장학재단,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 공고일 기준 1년 동안의 성적이 상위 5등급 이상(1.00~5.99)○ (1학년) 중3학년 2학기 성적 평균 65점 이상+ 고1학년 1학기 성적 3등급 이상(1.00~3.99) / 선발공고일 기준 최근 1년(2024.10월~ 2025. 9월) 이내에 150시간 이상 봉사활동을 하여 우수자원봉사자증을 발급받은 우수자원봉사자 및 우수자원봉사자의 자녀○ 대전광역시 소재 고등학교 재학생 / 공고일(2025.09.11) 기준 6개월 전(2025.03.10.이전) 서구에 주소를 둔 학생",http://www.seogu.go.kr,,
제도,지자체(출자출연기관),SCH00164,다문화가족 특별장학생,재단법인 대전광역시서구인재육성장학재단,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 공고일 기준 1년 동안의 성적이 상위 6등급 이상(1.00~6.99)○ (1학년) 중3학년 2학기 성적 평균 60점 이상 + 고1학년 1학기 성적 4등급 이상(1.00~4.99) / 중위소득 100% 이하 / 다문화가족 자녀※ 다문화가족지원법 제2조에 의거 결혼이민자와 대한민국 국적을 가진 자로 구성된 가족○ 대전광역시 소재 고등학교 재학생 / 공고일(2025.09.11) 기준 6개월 전(2025.03.10.이전) 서구에 주소를 둔 학생",http://www.seogu.go.kr,,
제도,지자체(출자출연기관),SCH00165,특수영상콘텐츠분야 특별장학생,재단법인 대전광역시서구인재육성장학재단,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 공고일 기준 1년 동안의 성적이 상위 5등급 이상(1.00~5.99)○ (1학년) 중3학년 2학기 성적 평균 65점 이상 + 고1학년 1학기 성적 3등급 이상(1.00~3.99) / 대전광역시 소재 고등학교 재학생※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 공고일(2025.09.11) 기준 6개월 전(2025.03.10.이전) 서구에 주소를 둔 학생",http://www.seogu.go.kr,,
제도,지자체(출자출연기관),SCH00166,재능장학생,재단법인남양주장학재단,,교육,청소년,장학금/특기자,특정기간,"[지원내용] ○ 70만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 공고일 기준 직전 1년간 광역자지단체 이상 공공기관·대학 또는 관련 협회 및 연맹 등이 주최하는 대회에서 3위 이내 입상경력이 있는 고등학생○ 단체입상의 경우 대표 1인만 신청 가능※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 공고일 현재 남양주시에 1년 이상 주민등록상 주소를 두고 계속 거주하는 학생 또는 청소년",https://www.nyj.go.kr/main/1,,
제도,지자체(출자출연기관),SCH00167,재단장학생,재단법인 성남시장학회,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 70만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고체육고, 1학년 | [조건] 직전학기의 학교선택 국어/수학/영어 과목 학업 성적이 모두 장학회가 정하는 표준화 점수 1.50이상인 학생 / 의료급여법제3조에서 정하는 수급권자○ 국민건강보험법에 의한 국민건강보험공단이 고지한 가족구성원(부모형제자매) 건강보험료 합산금액이 가입자 세대당 월평균 194800원(장기요양보험료 제외)이하에 해당하는 세대 구성원 / ※ 기관확인필요 / 신청일 현재 계속하여 2년 이상 성남시에 주민등록을 두고 거주한 자",http://snjh.or.kr,,
제도,지자체(출자출연기관),SCH00168,성남장학생,재단법인 성남시장학회,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 70만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고체육고, 1학년 | [조건] 직전학기의 학교선택 국어/수학/영어 과목 학업 성적이 모두 장학회가 정하는 표준화 점수 1.00이상인 학생※ 단 표준화 점수 산출이 불가능한 소집단의 경우 석차 3위를 대상자로 인정할 수 있다 / ※ 기관확인필요 / 신청일 현재 계속하여 2년 이상 성남시에 주민등록을 두고 거주한 자",https://snjh.or.kr,,
제도,지자체(출자출연기관),SCH00169,자립장학생,재단법인 성남시장학회,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 70만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고체육고, 1학년 | [조건] 초·중등교육법 제27조의2에서 규정한 초·중·고등학교를 졸업한 사람과 동등한 학력이 인정되는 시험에 응시하여 그 성적이 전과목 평점 70점 이상으로 당해연도에 합격한 사람 / 의료급여법 제3조에서 정하는 수급권자○ 국민건강보험법에 의한 국민건강보험공단이 고지한 직계가족 건강보험료 합산금액이 가입자 세대당 월평균 114100원 이하 해당 / 본 재단이 정하는 저소득층의 세대구성원이며 「학교밖청소년 지원에 관한 법률」 제2조제2호에서 규정하고 있는 ""학교밖청소년""으로서 초·중등교육법 제27조의2에서 규정한 초·중·고등학교를 졸업한 사람과 동등한 학력이 인정되는 시험에 응시하여 그 성적이 전과목 평점 70점 이상으로 당해연도에 합격한 사람 / 신청일 현재 계속하여 2년 이상 성남시에 주민등록을 두고 거주한 자",http://snjh.or.kr,,
제도,지자체(출자출연기관),SCH00170,특기장학생,재단법인 성남시장학회,,교육,청소년,장학금/특기자,특정기간,"[지원내용] ○ 70만원 | [대상] 예술고일반고체육고, 1학년 | [조건] 수상실적 비교파악※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 과학 및 예술·체육·기능 분야에 소질과 능력이 뛰어난 자○ 직전 1년 이내 도·시 단위규모 이상의 대회에서 3위이상 성적으로 입상한 학생※ 단 공연 또는 입상성적 평가 합산점수 최소 30점 이상이며 대회 규모 및 수상 확인서 제출 가능자에 한함) / 신청일 현재 계속하여 2년 이상 성남시에 주민등록을 두고 거주한 자",http://snjh.or.kr,,
제도,지자체(출자출연기관),SCH00171,일반장학생,김포시민장학회,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 50만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 고등학교 학업성적이 10% 이내에 해당하는 자 혹은 원점수 평점 80% (저소득층 및 소년소녀가장은 50%)이상인 자 / 저소득층 자녀 또는 소년소녀 가장 / 신입생 : 관내 중학교 졸업생 중 우수한 성적으로 관내 고등학교에 진학 한 자○ 재학생 : 관내 고등학교 재학 중인 자 / 공고일 이전부터 1년 이상 관내 거주하는 김포시민의 자녀",http://www.gimpojh.co.kr,,
제도,지자체(출자출연기관),SCH00172,기능/예체능 장학생,김포시민장학회,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 150만원 | [대상] 예술고체육고, 1학년2학년3학년제한없음 | [조건] 해당없음 / 해당없음 / 관내 고등학교 재학 중인 학생 중 예체능에 소질과 재능이 뛰어난 자로서 경기도 단위 이상 대회에서 3위 이내에 입상한 자 (2025년 3월 1일 이후부터 ~ 2026년 3월 22일까지) / 공고일 이전부터 1년 이상 관내 거주하는 김포시민의 자녀",http://www.gimpojh.co.kr,,
제도,지자체(출자출연기관),SCH00173,성적우수장학금,재단법인 부천장학재단,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 50만원 | [대상] 과학고국제고마이스터고영재고외국어고일반고, 1학년2학년3학년제한없음 | [조건] 신입생 : 중학교 3학년 성적으로 각 과목별 원점수의 총점을 과목수로 나눈 평균점수가 90점 이상인 학생 (대상자가 없을 경우 90점 미만 학생도 가능)○ 재학생 : 직전년도 성적으로 과목별 원점수의 총점을 과목수로 나눈 평균점수가 90점 이상인 학생 (대상자가 없을 경우 90점 미만 학생도 가능) / 관내 소재 고등학교※ 가구별 1명 신청 / 공고일 현재 부·모 또는 본인이 1년 이상 부천시에 주민등록이 되어 있는 가구 중 부천시 관내 소재 학교 재학생",https://www.bcjh.bucheon.go.kr,,
제도,지자체(출자출연기관),SCH00174,가정환경장학금,재단법인 부천장학재단,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 50만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고체육고, 1학년2학년3학년제한없음 | [조건] 가정환경이 어려운 저소득 가정의 학생○ 건강보험료 합산액 기준 350만원 이하○ 25년(1월~12월) 부·모의 건강보험료 합산 고지금액 및 세목별 과세 납부상황 정도 / 부천시 관내 소재 고등학교 학생 / 공고일 현재 부·모 또는 본인이 1년 이상 부천시에 주민등록이 되어 있는 자자",https://www.bcjh.bucheon.go.kr,,
제도,지자체(출자출연기관),SCH00175,북한이탈주민장학금,재단법인 부천장학재단,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 70만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 부천시 관내 소재 고등학교 재학생 / 공고일 현재 부모 또는 본인이 1년 이상 부천시에 주민등록이 되어 있는 가구",https://bucjh.bucheon.go.kr,,
제도,지자체(출자출연기관),SCH00176,다문화가정장학금,재단법인 부천장학재단,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 70만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 부천시 관내 소재 고등학교 재학생○ 다문화가족지원법 제2조에 해당하여야 함 / 공고일 현재 부모 또는 본인이 1년 이상 부천시에 주민등록이 되어 있는 가구",https://bcjh.bucheon.go.kr,,
